Order Number,Line Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
328807,1,2019-01-01 00:00:00,2019-01-05 00:00:00,566514,999999,1586,3,12.66,11.39,5.82,EUR,0.8734
328807,2,2019-01-01 00:00:00,2019-01-05 00:00:00,566514,999999,1575,2,60.99,54.28,28.05,EUR,0.8734
328807,3,2019-01-01 00:00:00,2019-01-05 00:00:00,566514,999999,1464,2,258.00,258.00,118.65,EUR,0.8734
328807,4,2019-01-01 00:00:00,2019-01-05 00:00:00,566514,999999,1577,1,219.00,208.05,72.56,EUR,0.8734
328808,0,2019-01-01 00:00:00,2019-01-02 00:00:00,1963081,999999,1334,7,35.99,32.03,16.55,USD,1.0000
328809,0,2019-01-01 00:00:00,2019-01-01 00:00:00,1961220,540,359,5,368.00,368.00,187.62,USD,1.0000
328809,1,2019-01-01 00:00:00,2019-01-01 00:00:00,1961220,540,1565,4,255.00,234.60,117.27,USD,1.0000
328810,0,2019-01-01 00:00:00,2019-01-01 00:00:00,297805,80,1213,1,170.00,170.00,86.67,CAD,1.3629
328810,1,2019-01-01 00:00:00,2019-01-01 00:00:00,297805,80,1652,2,179.99,158.39,82.77,CAD,1.3629
328811,0,2019-01-01 00:00:00,2019-01-03 00:00:00,1289233,999999,462,6,869.00,782.10,287.92,USD,1.0000
328811,1,2019-01-01 00:00:00,2019-01-03 00:00:00,1289233,999999,1873,9,1989.00,1989.00,914.67,USD,1.0000
328811,2,2019-01-01 00:00:00,2019-01-03 00:00:00,1289233,999999,1143,6,328.00,291.92,150.84,USD,1.0000
328812,0,2019-01-01 00:00:00,2019-01-04 00:00:00,1980266,999999,1603,2,109.99,109.99,56.08,USD,1.0000
328812,1,2019-01-01 00:00:00,2019-01-04 00:00:00,1980266,999999,1583,8,13.89,13.89,6.39,USD,1.0000
328812,2,2019-01-01 00:00:00,2019-01-04 00:00:00,1980266,999999,442,1,269.90,242.91,137.60,USD,1.0000
328900,0,2019-01-02 00:00:00,2019-01-02 00:00:00,1443243,490,1573,6,58.99,54.86,27.13,USD,1.0000
328900,1,2019-01-02 00:00:00,2019-01-02 00:00:00,1443243,490,1566,3,266.00,266.00,122.32,USD,1.0000
328900,2,2019-01-02 00:00:00,2019-01-02 00:00:00,1443243,490,2377,2,459.99,459.99,211.53,USD,1.0000
328900,3,2019-01-02 00:00:00,2019-01-02 00:00:00,1443243,490,1258,3,39.99,39.99,20.39,USD,1.0000
328901,0,2019-01-02 00:00:00,2019-01-03 00:00:00,469930,999999,2,6,12.99,12.99,6.62,EUR,0.8774
328902,0,2019-01-02 00:00:00,2019-01-05 00:00:00,1835658,999999,1613,1,109.99,109.99,56.08,USD,1.0000
328902,1,2019-01-02 00:00:00,2019-01-05 00:00:00,1835658,999999,1488,3,300.00,258.00,137.96,USD,1.0000
328903,0,2019-01-02 00:00:00,2019-01-03 00:00:00,492559,999999,1454,1,199.00,175.12,91.51,EUR,0.8774
328904,0,2019-01-02 00:00:00,2019-01-02 00:00:00,1572139,470,1508,1,300.00,294.00,137.96,USD,1.0000
328904,1,2019-01-02 00:00:00,2019-01-02 00:00:00,1572139,470,871,4,20.96,18.65,10.69,USD,1.0000
328905,0,2019-01-02 00:00:00,2019-01-05 00:00:00,1880968,999999,1370,3,47.44,43.64,21.82,USD,1.0000
328906,0,2019-01-02 00:00:00,2019-01-04 00:00:00,106070,999999,2512,2,129.99,129.99,43.07,AUD,1.4278
328907,0,2019-01-02 00:00:00,2019-01-03 00:00:00,435691,999999,440,1,219.95,195.76,112.14,EUR,0.8774
328907,1,2019-01-02 00:00:00,2019-01-03 00:00:00,435691,999999,736,1,118.00,103.84,54.26,EUR,0.8774
328907,2,2019-01-02 00:00:00,2019-01-03 00:00:00,435691,999999,1417,4,268.00,268.00,123.24,EUR,0.8774
328908,0,2019-01-02 00:00:00,2019-01-04 00:00:00,452209,999999,1382,5,9.99,9.99,5.09,EUR,0.8774
328908,1,2019-01-02 00:00:00,2019-01-04 00:00:00,452209,999999,1664,2,8.99,8.09,4.13,EUR,0.8774
328909,0,2019-01-02 00:00:00,2019-01-02 00:00:00,1078598,420,457,6,219.95,219.95,112.14,GBP,0.7911
328910,0,2019-01-02 00:00:00,2019-01-06 00:00:00,1238893,999999,1623,5,219.00,194.91,72.56,USD,1.0000
328910,1,2019-01-02 00:00:00,2019-01-06 00:00:00,1238893,999999,1572,2,57.99,57.41,26.67,USD,1.0000
328911,0,2019-01-02 00:00:00,2019-01-02 00:00:00,97501,35,1720,1,70.13,61.01,32.25,AUD,1.4278
328911,1,2019-01-02 00:00:00,2019-01-02 00:00:00,97501,35,1598,2,57.88,53.83,26.62,AUD,1.4278
328911,2,2019-01-02 00:00:00,2019-01-02 00:00:00,97501,35,345,2,699.00,643.08,321.44,AUD,1.4278
328912,0,2019-01-02 00:00:00,2019-01-05 00:00:00,1848815,999999,1593,10,13.89,12.92,6.39,USD,1.0000
328912,1,2019-01-02 00:00:00,2019-01-05 00:00:00,1848815,999999,389,5,599.00,599.00,275.46,USD,1.0000
328913,0,2019-01-02 00:00:00,2019-01-02 00:00:00,250397,100,1920,2,129.99,129.99,66.27,CAD,1.3641
328913,1,2019-01-02 00:00:00,2019-01-02 00:00:00,250397,100,457,6,219.95,193.56,112.14,CAD,1.3641
328913,2,2019-01-02 00:00:00,2019-01-02 00:00:00,250397,100,1382,1,9.99,9.99,5.09,CAD,1.3641
328914,0,2019-01-02 00:00:00,2019-01-05 00:00:00,1769035,999999,2110,2,1475.00,1312.75,488.70,USD,1.0000
328914,1,2019-01-02 00:00:00,2019-01-05 00:00:00,1769035,999999,445,2,559.00,559.00,257.06,USD,1.0000
328914,2,2019-01-02 00:00:00,2019-01-05 00:00:00,1769035,999999,757,2,27.90,27.90,12.83,USD,1.0000
328914,3,2019-01-02 00:00:00,2019-01-05 00:00:00,1769035,999999,432,2,499.90,499.90,254.86,USD,1.0000
328914,4,2019-01-02 00:00:00,2019-01-05 00:00:00,1769035,999999,1408,8,529.00,476.10,175.27,USD,1.0000
328914,5,2019-01-02 00:00:00,2019-01-05 00:00:00,1769035,999999,2361,2,109.99,97.89,56.08,USD,1.0000
328914,6,2019-01-02 00:00:00,2019-01-05 00:00:00,1769035,999999,1625,1,219.00,219.00,72.56,USD,1.0000
328916,0,2019-01-02 00:00:00,2019-01-04 00:00:00,1351129,999999,1581,3,219.00,194.91,72.56,USD,1.0000
329000,0,2019-01-03 00:00:00,2019-01-03 00:00:00,255073,80,1788,4,43.00,43.00,21.92,CAD,1.3564
329000,1,2019-01-03 00:00:00,2019-01-03 00:00:00,255073,80,2060,2,94.99,94.99,48.43,CAD,1.3564
329000,2,2019-01-03 00:00:00,2019-01-03 00:00:00,255073,80,803,1,17.90,15.75,9.13,CAD,1.3564
329001,0,2019-01-03 00:00:00,2019-01-05 00:00:00,1829042,999999,1705,2,6.88,6.47,3.16,USD,1.0000
329001,1,2019-01-03 00:00:00,2019-01-05 00:00:00,1829042,999999,437,3,499.90,499.90,254.86,USD,1.0000
329001,2,2019-01-03 00:00:00,2019-01-05 00:00:00,1829042,999999,1518,3,300.00,300.00,137.96,USD,1.0000
329001,3,2019-01-03 00:00:00,2019-01-05 00:00:00,1829042,999999,1440,7,189.00,175.77,86.91,USD,1.0000
329001,4,2019-01-03 00:00:00,2019-01-05 00:00:00,1829042,999999,1659,1,259.99,259.99,86.14,USD,1.0000
329001,5,2019-01-03 00:00:00,2019-01-05 00:00:00,1829042,999999,1596,1,12.66,11.27,5.82,USD,1.0000
329001,6,2019-01-03 00:00:00,2019-01-05 00:00:00,1829042,999999,1516,2,288.00,270.72,132.44,USD,1.0000
329002,0,2019-01-03 00:00:00,2019-01-04 00:00:00,1843882,999999,166,1,119.00,105.91,54.72,USD,1.0000
329002,1,2019-01-03 00:00:00,2019-01-04 00:00:00,1843882,999999,740,1,248.00,248.00,82.17,USD,1.0000
329003,0,2019-01-03 00:00:00,2019-01-03 00:00:00,1416658,510,1880,1,1599.00,1599.00,815.22,USD,1.0000
329003,1,2019-01-03 00:00:00,2019-01-03 00:00:00,1416658,510,1410,1,230.00,230.00,105.77,USD,1.0000
329003,2,2019-01-03 00:00:00,2019-01-03 00:00:00,1416658,510,6,2,21.57,18.77,11.00,USD,1.0000
329004,0,2019-01-03 00:00:00,2019-01-03 00:00:00,313069,80,1735,5,28.00,28.00,14.28,CAD,1.3564
329005,0,2019-01-03 00:00:00,2019-01-06 00:00:00,1370985,999999,1472,3,239.00,212.71,109.91,USD,1.0000
329005,1,2019-01-03 00:00:00,2019-01-06 00:00:00,1370985,999999,728,8,196.00,196.00,90.13,USD,1.0000
329005,2,2019-01-03 00:00:00,2019-01-06 00:00:00,1370985,999999,1553,2,268.00,254.60,123.24,USD,1.0000
329006,0,2019-01-03 00:00:00,2019-01-08 00:00:00,1510881,999999,1418,2,293.00,290.07,134.74,USD,1.0000
329007,0,2019-01-03 00:00:00,2019-01-05 00:00:00,1538921,999999,1536,2,298.00,283.10,137.04,USD,1.0000
329007,1,2019-01-03 00:00:00,2019-01-05 00:00:00,1538921,999999,1063,1,338.00,294.06,155.43,USD,1.0000
329007,2,2019-01-03 00:00:00,2019-01-05 00:00:00,1538921,999999,1672,1,16.89,15.20,5.60,USD,1.0000
329007,3,2019-01-03 00:00:00,2019-01-05 00:00:00,1538921,999999,2494,7,2.94,2.94,1.50,USD,1.0000
329008,0,2019-01-03 00:00:00,2019-01-07 00:00:00,1870233,999999,70,3,47.95,42.20,22.05,USD,1.0000
329009,0,2019-01-03 00:00:00,2019-01-03 00:00:00,1462644,430,2310,5,635.99,559.67,210.72,USD,1.0000
329009,1,2019-01-03 00:00:00,2019-01-03 00:00:00,1462644,430,452,4,219.95,191.36,112.14,USD,1.0000
329010,0,2019-01-03 00:00:00,2019-01-04 00:00:00,802848,999999,2339,8,101.99,101.99,52.00,EUR,0.8812
329011,0,2019-01-03 00:00:00,2019-01-03 00:00:00,222319,100,1565,2,255.00,255.00,117.27,CAD,1.3564
329011,1,2019-01-03 00:00:00,2019-01-03 00:00:00,222319,100,2495,7,9.99,8.79,5.09,CAD,1.3564
329012,0,2019-01-03 00:00:00,2019-01-05 00:00:00,1238045,999999,1596,2,12.66,11.01,5.82,USD,1.0000
329012,1,2019-01-03 00:00:00,2019-01-05 00:00:00,1238045,999999,1479,1,310.00,310.00,142.56,USD,1.0000
329012,2,2019-01-03 00:00:00,2019-01-05 00:00:00,1238045,999999,1502,2,239.00,239.00,109.91,USD,1.0000
329013,0,2019-01-03 00:00:00,2019-01-07 00:00:00,828217,999999,427,7,469.00,422.10,215.68,EUR,0.8812
329014,0,2019-01-03 00:00:00,2019-01-03 00:00:00,2099347,450,433,4,969.00,969.00,321.05,USD,1.0000
329014,1,2019-01-03 00:00:00,2019-01-03 00:00:00,2099347,450,1026,3,198.00,198.00,91.05,USD,1.0000
329014,2,2019-01-03 00:00:00,2019-01-03 00:00:00,2099347,450,486,5,69.00,62.79,35.18,USD,1.0000
329015,0,2019-01-03 00:00:00,2019-01-04 00:00:00,695073,999999,1583,3,13.89,12.64,6.39,EUR,0.8812
329016,0,2019-01-03 00:00:00,2019-01-09 00:00:00,865280,999999,1651,3,159.99,142.39,73.57,EUR,0.8812
329100,0,2019-01-04 00:00:00,2019-01-05 00:00:00,1261590,999999,1681,3,6.89,6.20,3.17,USD,1.0000
329101,0,2019-01-04 00:00:00,2019-01-04 00:00:00,1500391,490,1490,7,129.00,129.00,65.77,USD,1.0000
329101,1,2019-01-04 00:00:00,2019-01-04 00:00:00,1500391,490,2504,7,9.99,9.99,5.09,USD,1.0000
329102,0,2019-01-04 00:00:00,2019-01-07 00:00:00,1211068,999999,874,4,129.95,124.75,43.06,USD,1.0000
329103,0,2019-01-04 00:00:00,2019-01-04 00:00:00,1133106,420,454,2,269.90,269.90,137.60,GBP,0.7892
329104,0,2019-01-04 00:00:00,2019-01-06 00:00:00,1492238,999999,845,2,26.90,24.21,13.71,USD,1.0000
329104,1,2019-01-04 00:00:00,2019-01-06 00:00:00,1492238,999999,1348,3,22.99,22.99,10.57,USD,1.0000
329105,0,2019-01-04 00:00:00,2019-01-04 00:00:00,375484,74,1633,1,13.89,13.33,6.39,CAD,1.3442
329105,1,2019-01-04 00:00:00,2019-01-04 00:00:00,375484,74,1474,2,208.00,191.36,95.65,CAD,1.3442
329105,2,2019-01-04 00:00:00,2019-01-04 00:00:00,375484,74,1638,3,13.89,13.06,6.39,CAD,1.3442
329105,3,2019-01-04 00:00:00,2019-01-04 00:00:00,375484,74,2009,2,179.99,169.19,82.77,CAD,1.3442
329105,4,2019-01-04 00:00:00,2019-01-04 00:00:00,375484,74,1398,1,28.99,25.51,13.33,CAD,1.3442
329105,5,2019-01-04 00:00:00,2019-01-04 00:00:00,375484,74,1496,6,288.00,288.00,132.44,CAD,1.3442
329105,6,2019-01-04 00:00:00,2019-01-04 00:00:00,375484,74,1804,3,32.00,32.00,16.31,CAD,1.3442
329106,0,2019-01-04 00:00:00,2019-01-06 00:00:00,889988,999999,129,3,200.00,182.00,101.97,EUR,0.8770
329106,1,2019-01-04 00:00:00,2019-01-06 00:00:00,889988,999999,189,6,126.90,115.48,58.36,EUR,0.8770
329107,0,2019-01-04 00:00:00,2019-01-06 00:00:00,698005,999999,49,1,199.95,199.95,91.95,EUR,0.8770
329107,1,2019-01-04 00:00:00,2019-01-06 00:00:00,698005,999999,1490,3,129.00,116.10,65.77,EUR,0.8770
329107,2,2019-01-04 00:00:00,2019-01-06 00:00:00,698005,999999,1598,1,57.88,57.88,26.62,EUR,0.8770
329108,0,2019-01-04 00:00:00,2019-01-06 00:00:00,123498,999999,1281,5,14.99,14.99,7.64,AUD,1.4197
329108,1,2019-01-04 00:00:00,2019-01-06 00:00:00,123498,999999,440,7,219.95,191.36,112.14,AUD,1.4197
329108,2,2019-01-04 00:00:00,2019-01-06 00:00:00,123498,999999,1681,6,6.89,6.89,3.17,AUD,1.4197
329109,0,2019-01-04 00:00:00,2019-01-08 00:00:00,1299781,999999,586,1,109.00,103.55,55.57,USD,1.0000
329110,0,2019-01-04 00:00:00,2019-01-07 00:00:00,1531482,999999,443,8,349.00,300.14,160.49,USD,1.0000
329110,1,2019-01-04 00:00:00,2019-01-07 00:00:00,1531482,999999,1486,1,288.00,262.08,132.44,USD,1.0000
329110,2,2019-01-04 00:00:00,2019-01-07 00:00:00,1531482,999999,1726,5,56.00,56.00,28.55,USD,1.0000
329200,0,2019-01-05 00:00:00,2019-01-07 00:00:00,521439,999999,1322,5,32.99,32.99,15.17,EUR,0.8770
329200,1,2019-01-05 00:00:00,2019-01-07 00:00:00,521439,999999,1585,1,22.89,22.89,7.58,EUR,0.8770
329200,2,2019-01-05 00:00:00,2019-01-07 00:00:00,521439,999999,550,1,109.00,105.73,55.57,EUR,0.8770
329201,0,2019-01-05 00:00:00,2019-01-05 00:00:00,568839,190,1922,2,899.00,899.00,413.42,EUR,0.8770
329202,0,2019-01-05 00:00:00,2019-01-05 00:00:00,1422761,560,1564,5,302.00,262.74,100.06,USD,1.0000
329202,1,2019-01-05 00:00:00,2019-01-05 00:00:00,1422761,560,1452,1,293.00,287.14,134.74,USD,1.0000
329203,0,2019-01-05 00:00:00,2019-01-05 00:00:00,1545316,470,822,1,27.90,27.90,12.83,USD,1.0000
329204,0,2019-01-05 00:00:00,2019-01-05 00:00:00,1314746,605,293,1,499.00,439.12,229.47,USD,1.0000
329204,1,2019-01-05 00:00:00,2019-01-05 00:00:00,1314746,605,1500,1,129.00,117.39,65.77,USD,1.0000
329205,0,2019-01-05 00:00:00,2019-01-05 00:00:00,991911,420,1431,1,256.00,256.00,117.73,GBP,0.7892
329205,1,2019-01-05 00:00:00,2019-01-05 00:00:00,991911,420,421,4,469.00,431.48,215.68,GBP,0.7892
329205,2,2019-01-05 00:00:00,2019-01-05 00:00:00,991911,420,478,2,679.00,597.52,224.97,GBP,0.7892
329206,0,2019-01-05 00:00:00,2019-01-05 00:00:00,1108321,370,1677,7,4.99,4.99,2.54,GBP,0.7892
329206,1,2019-01-05 00:00:00,2019-01-05 00:00:00,1108321,370,1410,6,230.00,202.40,105.77,GBP,0.7892
329207,0,2019-01-05 00:00:00,2019-01-08 00:00:00,1402616,999999,956,7,198.00,176.22,91.05,USD,1.0000
329207,1,2019-01-05 00:00:00,2019-01-08 00:00:00,1402616,999999,406,5,382.95,382.95,195.24,USD,1.0000
329207,2,2019-01-05 00:00:00,2019-01-08 00:00:00,1402616,999999,253,5,299.00,299.00,152.44,USD,1.0000
329208,0,2019-01-05 00:00:00,2019-01-07 00:00:00,1569394,999999,1542,2,330.00,330.00,151.76,USD,1.0000
329208,1,2019-01-05 00:00:00,2019-01-07 00:00:00,1569394,999999,462,4,869.00,747.34,287.92,USD,1.0000
329208,2,2019-01-05 00:00:00,2019-01-07 00:00:00,1569394,999999,1622,1,219.00,219.00,72.56,USD,1.0000
329209,0,2019-01-05 00:00:00,2019-01-09 00:00:00,693577,999999,505,3,619.00,532.34,205.09,EUR,0.8770
329210,0,2019-01-05 00:00:00,2019-01-08 00:00:00,1428810,999999,1698,2,6.99,6.15,3.56,USD,1.0000
329211,0,2019-01-05 00:00:00,2019-01-05 00:00:00,132133,10,396,2,1299.00,1143.12,430.38,AUD,1.4197
329211,1,2019-01-05 00:00:00,2019-01-05 00:00:00,132133,10,1535,3,268.00,268.00,123.24,AUD,1.4197
329211,2,2019-01-05 00:00:00,2019-01-05 00:00:00,132133,10,1652,1,179.99,160.19,82.77,AUD,1.4197
329211,3,2019-01-05 00:00:00,2019-01-05 00:00:00,132133,10,665,3,102.00,88.74,52.00,AUD,1.4197
329211,4,2019-01-05 00:00:00,2019-01-05 00:00:00,132133,10,162,5,1592.20,1592.20,527.53,AUD,1.4197
329212,0,2019-01-05 00:00:00,2019-01-05 00:00:00,281228,100,445,4,559.00,559.00,257.06,CAD,1.3442
329212,1,2019-01-05 00:00:00,2019-01-05 00:00:00,281228,100,1459,1,256.00,238.08,117.73,CAD,1.3442
329213,0,2019-01-05 00:00:00,2019-01-06 00:00:00,1263892,999999,2508,2,4.74,4.60,2.42,USD,1.0000
329213,1,2019-01-05 00:00:00,2019-01-06 00:00:00,1263892,999999,1660,6,289.99,289.99,96.08,USD,1.0000
329214,0,2019-01-05 00:00:00,2019-01-09 00:00:00,678613,999999,429,3,599.90,593.90,275.87,EUR,0.8770
329215,0,2019-01-05 00:00:00,2019-01-05 00:00:00,920144,420,808,2,12.95,12.30,6.60,GBP,0.7892
329215,1,2019-01-05 00:00:00,2019-01-05 00:00:00,920144,420,1666,4,16.89,16.89,5.60,GBP,0.7892
329215,2,2019-01-05 00:00:00,2019-01-05 00:00:00,920144,420,2515,9,3.35,3.35,1.71,GBP,0.7892
329216,0,2019-01-05 00:00:00,2019-01-05 00:00:00,1712795,550,666,2,163.00,163.00,74.96,USD,1.0000
329216,1,2019-01-05 00:00:00,2019-01-05 00:00:00,1712795,550,339,1,879.90,783.11,404.63,USD,1.0000
329216,2,2019-01-05 00:00:00,2019-01-05 00:00:00,1712795,550,2501,4,23.72,23.01,12.09,USD,1.0000
329217,0,2019-01-05 00:00:00,2019-01-05 00:00:00,522794,230,1621,2,12.99,11.56,6.62,EUR,0.8770
329217,1,2019-01-05 00:00:00,2019-01-05 00:00:00,522794,230,1690,5,16.99,16.99,5.63,EUR,0.8770
329218,0,2019-01-05 00:00:00,2019-01-05 00:00:00,500587,200,350,1,399.00,371.07,203.42,EUR,0.8770
329218,1,2019-01-05 00:00:00,2019-01-05 00:00:00,500587,200,1815,2,32.00,32.00,16.31,EUR,0.8770
329218,2,2019-01-05 00:00:00,2019-01-05 00:00:00,500587,200,1343,1,31.00,26.97,10.27,EUR,0.8770
329218,3,2019-01-05 00:00:00,2019-01-05 00:00:00,500587,200,2061,4,665.94,599.35,220.64,EUR,0.8770
329218,4,2019-01-05 00:00:00,2019-01-05 00:00:00,500587,200,108,6,132.99,132.99,61.16,EUR,0.8770
329300,0,2019-01-06 00:00:00,2019-01-09 00:00:00,2001787,999999,431,1,369.00,332.10,188.13,USD,1.0000
329300,1,2019-01-06 00:00:00,2019-01-09 00:00:00,2001787,999999,1496,1,288.00,262.08,132.44,USD,1.0000
329300,2,2019-01-06 00:00:00,2019-01-09 00:00:00,2001787,999999,1058,1,312.00,312.00,143.48,USD,1.0000
329400,0,2019-01-07 00:00:00,2019-01-10 00:00:00,427046,999999,2412,1,29.99,29.99,15.29,EUR,0.8737
329400,1,2019-01-07 00:00:00,2019-01-10 00:00:00,427046,999999,1603,8,109.99,103.39,56.08,EUR,0.8737
329400,2,2019-01-07 00:00:00,2019-01-10 00:00:00,427046,999999,1562,4,238.00,238.00,109.45,EUR,0.8737
329401,0,2019-01-07 00:00:00,2019-01-07 00:00:00,1732301,605,708,5,78.00,70.98,39.77,USD,1.0000
329401,1,2019-01-07 00:00:00,2019-01-07 00:00:00,1732301,605,2030,10,94.99,82.64,48.43,USD,1.0000
329401,2,2019-01-07 00:00:00,2019-01-07 00:00:00,1732301,605,632,4,139.00,125.10,70.87,USD,1.0000
329401,3,2019-01-07 00:00:00,2019-01-07 00:00:00,1732301,605,1689,2,4.98,4.98,2.54,USD,1.0000
329401,4,2019-01-07 00:00:00,2019-01-07 00:00:00,1732301,605,1592,2,17.99,16.01,8.27,USD,1.0000
329402,0,2019-01-07 00:00:00,2019-01-07 00:00:00,465757,240,74,3,37.95,37.95,17.45,EUR,0.8737
329402,1,2019-01-07 00:00:00,2019-01-07 00:00:00,465757,240,783,1,13.50,12.69,6.88,EUR,0.8737
329403,0,2019-01-07 00:00:00,2019-01-07 00:00:00,1931875,620,414,1,758.00,651.88,348.58,USD,1.0000
329403,1,2019-01-07 00:00:00,2019-01-07 00:00:00,1931875,620,1628,3,13.89,13.89,6.39,USD,1.0000
329404,0,2019-01-07 00:00:00,2019-01-08 00:00:00,278457,999999,387,4,699.00,699.00,321.44,CAD,1.3352
329404,1,2019-01-07 00:00:00,2019-01-08 00:00:00,278457,999999,1707,3,70.13,70.13,32.25,CAD,1.3352
329405,0,2019-01-07 00:00:00,2019-01-07 00:00:00,343400,100,1583,1,13.89,12.92,6.39,CAD,1.3352
329405,1,2019-01-07 00:00:00,2019-01-07 00:00:00,343400,100,1616,5,56.99,56.99,26.21,CAD,1.3352
329406,0,2019-01-07 00:00:00,2019-01-07 00:00:00,596896,210,176,3,126.90,126.90,58.36,EUR,0.8737
329406,1,2019-01-07 00:00:00,2019-01-07 00:00:00,596896,210,1468,2,189.00,166.32,86.91,EUR,0.8737
329500,0,2019-01-08 00:00:00,2019-01-08 00:00:00,820711,330,2180,1,149.00,129.63,75.96,EUR,0.8741
329500,1,2019-01-08 00:00:00,2019-01-08 00:00:00,820711,330,1977,9,493.00,443.70,226.71,EUR,0.8741
329500,2,2019-01-08 00:00:00,2019-01-08 00:00:00,820711,330,1559,5,299.00,260.13,137.50,EUR,0.8741
329501,0,2019-01-08 00:00:00,2019-01-11 00:00:00,464564,999999,1584,1,9.99,9.29,5.09,EUR,0.8741
329502,0,2019-01-08 00:00:00,2019-01-10 00:00:00,1413474,999999,1633,2,13.89,12.78,6.39,USD,1.0000
329502,1,2019-01-08 00:00:00,2019-01-10 00:00:00,1413474,999999,427,3,469.00,469.00,215.68,USD,1.0000
329503,0,2019-01-08 00:00:00,2019-01-10 00:00:00,270586,999999,1375,2,42.00,36.96,13.92,CAD,1.3294
329503,1,2019-01-08 00:00:00,2019-01-10 00:00:00,270586,999999,1654,7,259.99,249.59,86.14,CAD,1.3294
329503,2,2019-01-08 00:00:00,2019-01-10 00:00:00,270586,999999,1693,10,6.88,6.12,3.16,CAD,1.3294
329504,0,2019-01-08 00:00:00,2019-01-08 00:00:00,655825,120,417,9,599.00,551.08,275.46,EUR,0.8741
329505,0,2019-01-08 00:00:00,2019-01-10 00:00:00,1329217,999999,1866,1,999.90,899.91,509.78,USD,1.0000
329506,0,2019-01-08 00:00:00,2019-01-11 00:00:00,1668587,999999,693,1,229.00,226.71,75.87,USD,1.0000
329506,1,2019-01-08 00:00:00,2019-01-11 00:00:00,1668587,999999,2103,2,508.00,441.96,258.99,USD,1.0000
329506,2,2019-01-08 00:00:00,2019-01-11 00:00:00,1668587,999999,1597,1,57.88,57.88,26.62,USD,1.0000
329506,3,2019-01-08 00:00:00,2019-01-11 00:00:00,1668587,999999,1365,1,28.99,28.99,13.33,USD,1.0000
329507,0,2019-01-08 00:00:00,2019-01-08 00:00:00,1852683,465,1455,3,290.00,269.70,133.36,USD,1.0000
329507,1,2019-01-08 00:00:00,2019-01-08 00:00:00,1852683,465,2304,1,268.50,238.97,123.47,USD,1.0000
329600,0,2019-01-09 00:00:00,2019-01-12 00:00:00,872633,999999,1425,3,529.00,486.68,175.27,EUR,0.8730
329600,1,2019-01-09 00:00:00,2019-01-12 00:00:00,872633,999999,1650,1,289.99,289.99,96.08,EUR,0.8730
329600,2,2019-01-09 00:00:00,2019-01-12 00:00:00,872633,999999,377,6,599.00,521.13,275.46,EUR,0.8730
329600,3,2019-01-09 00:00:00,2019-01-12 00:00:00,872633,999999,453,5,229.90,229.90,117.21,EUR,0.8730
329600,4,2019-01-09 00:00:00,2019-01-12 00:00:00,872633,999999,1622,1,219.00,199.29,72.56,EUR,0.8730
329600,5,2019-01-09 00:00:00,2019-01-12 00:00:00,872633,999999,418,6,269.95,253.75,137.63,EUR,0.8730
329601,0,2019-01-09 00:00:00,2019-01-10 00:00:00,627996,999999,1055,2,338.00,338.00,155.43,EUR,0.8730
